term	gene
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ABL1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	HDAC8
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	E2F1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	E2F2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	E2F3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	FOSL2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ARID4A
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	E2F6
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PAX5
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CTCF
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ZNF202
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	DEK
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PAX3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PAWR
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PAX2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PAX1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TMF1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	FEV
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MAX
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MAZ
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	LRRFIP1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFIL3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	FOSL1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFX1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SLA2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CDK9
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	RB1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CDK7
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PRPF6
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TARBP1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TARBP2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NCOA6
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ZFPM2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFYC
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NR3C1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFYA
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TSC22D1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ORC2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ECD
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CEBPZ
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CHD2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CHD1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFATC4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFATC3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CHD4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CHD3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFATC1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MAF
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CEBPA
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CEBPB
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CEBPD
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	VHL
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CEBPG
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFRKB
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CREB5
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MED30
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	DBP
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ID4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CDX2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	FST
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	HIRA
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PTTG1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TRAK1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SUPT5H
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TWIST1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	YY1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NKX2-8
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TAF6L
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PPARGC1A
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PPARGC1B
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	UHRF1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PRDM4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MTF1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ABT1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MNT
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TGFB1I1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PRDM1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	KAT2A
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	DEAF1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ELL
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PLAGL1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	DRAP1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	HTATSF1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	DUX1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MAML3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TCF25
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NKX2-5
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	KLF5
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MDFI
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	HMGB1P10
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	KLF7
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	IKZF3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MLL
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	KLF9
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SUB1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MAML1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MAML2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	RYBP
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SMAD3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SMAD2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PMF1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	UBP1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	RNF4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TCEB3B
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SUPT16H
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	JAZF1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TCF19
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NCOR1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ZFHX3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TCF12
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TCF15
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	BMP6
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CCNT2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ZBTB32
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	COPS2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PPARA
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PPARD
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	COPS5
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PPARG
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CCNT1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFKB1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ZEB1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	HSBP1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GLI2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	KCNIP3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ZBTB38
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GLI1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	BLZF1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GFI1B
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ASH2L
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NR2F2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MSL3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SNAPC5
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CCNK
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SNAPC2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ZNF354A
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TBX10
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CCNH
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SNAPC4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SNAPC3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GTF2B
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MBD1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	RBBP8
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MED6
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MED7
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MED4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GTF2I
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ASH1L
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SRCAP
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TBX19
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MED1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POLR2G
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POLR2F
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ETV7
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POLR2E
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NMI
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POLR2L
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POLR2K
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POLR2J
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POLR2I
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POLR2D
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POLR2C
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POLR2B
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SQSTM1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MLLT1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ETV1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	HSF2BP
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	BCL6
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TBX3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	AFF4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	STAT1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SNAI2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	STAT3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	STAT2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SOD2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NEUROD2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PHF21A
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PBX1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PBX3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	RBM14
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PBX4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MYOD1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	THRA
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	FOXO1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	FOXO3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	FOXO4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GATA1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	HOXC6
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GATA2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ATOH1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TARDBP
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GATA3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	HOXC5
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GABPB2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MYO6
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	FOXN1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ZNF189
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ARNTL
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NR0B2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ELL3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	AHR
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ELL2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ADRM1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TIAL1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TFAP4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SOX5
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ELK1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NKX3-2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	BTF3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SKIL
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	RUNX1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	RNF14
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	RUNX3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SREBF1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MAFF
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFE2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SAP18
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SNW1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GSC2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	BRCA1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SREBF2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	PSMC5
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	DNMT1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SOX21
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POU6F2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NR6A1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	FOXK2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	BUD31
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	FUBP1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MEN1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	FOS
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POU4F2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POU4F1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SOX18
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MKL2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ALX1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ELP4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ELP3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ELP2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SOX12
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	UBN1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MSC
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NRIP1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	BPTF
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ZMIZ2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NRL
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MDM2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	MDM4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CUX1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ZFP161
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SUPT3H
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GLIS3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GLIS1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	HCFC1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	HCFC2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFIX
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POU1F1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TCF7L2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	TNFRSF1A
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NPAS2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	HAND1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	HAND2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POU2F3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	POU2F2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFAT5
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	GFI1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ERCC3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	APEX1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ENO1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ERCC2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	ERF
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	DTX1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SOX30
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	IRF9
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SP1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SP2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	IRF7
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	DR1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	SP4
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	IRF8
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	THRAP3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	IRF1
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	IRF2
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	IRF3
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	NFIC
TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	CRK
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	FMOD
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	EID2
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	ACVRL1
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	LTBP2
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	SNX6
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GDF5
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	BMPR2
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	STUB1
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	TGFB1
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	CITED2
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	MAP3K7
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	FOXH1
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	ACVR1B
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	PEG10
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	RGMB
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	FNTA
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	CDKN2B
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	ZFYVE9
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	IL17F
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	LEFTY2
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	VWC2
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GDF9
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	SMAD7
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	TGFBR1
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	KLF10
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	SMAD5
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	SMAD4
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	CIDEA
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	SMAD3
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	SMAD2
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	SMAD1
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	LEFTY1
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	CDKN1C
